SMILES,energy
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1613.989990234375
C.C.C.C.C.N.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1509.4300537109375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1357.969970703125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1477.1600341796875
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1285.280029296875
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1517.8299560546875
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1410.06005859375
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1412.5400390625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH],-1357.199951171875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH],-1338.75
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1594.699951171875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1492.9300537109375
C.C.C.C.C.N.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1526.9599609375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH],-1212.3699951171875
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1367.0
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1287.5400390625
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1291.06005859375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH],-1231.02001953125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH],-1213.030029296875
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1446.4300537109375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1485.27001953125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1370.4200439453125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1352.75
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1760.27001953125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1463.6800537109375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1320.550048828125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH],-1186.31005859375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1461.2900390625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1353.030029296875
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1464.469970703125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1320.97998046875
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1320.280029296875
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1358.280029296875
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1327.3900146484375
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1764.719970703125
C.C.C.C.C.C.C.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-2045.719970703125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1428.31005859375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1440.010009765625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1330.6800537109375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1450.18994140625
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1258.6800537109375
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1379.27001953125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1574.1099853515625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1431.800048828125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1348.4100341796875
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1376.969970703125
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1758.4300537109375
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1370.719970703125
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1270.4300537109375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1316.18994140625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1565.31005859375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1714.8499755859375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1718.43994140625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1451.489990234375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1436.5699462890625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1466.68994140625
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1359.52001953125
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1764.800048828125
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1407.06005859375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1716.780029296875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1719.5400390625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1716.300048828125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1453.6800537109375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1578.52001953125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1439.5899658203125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1475.010009765625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1735.0799560546875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1716.199951171875
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1802.800048828125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1597.1500244140625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1716.050048828125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1735.9599609375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1718.8699951171875
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1371.6500244140625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1358.199951171875
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH],-1203.3399658203125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1587.239990234375
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1289.9200439453125
C.C.C.C.N.O.O.[HH].[HH].[HH],-1144.3399658203125
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1782.239990234375
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1519.300048828125
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1411.949951171875
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH],-1181.0899658203125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1317.47998046875
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1462.3800048828125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1317.93994140625
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1409.97998046875
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1231.239990234375
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1377.1099853515625
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1368.219970703125
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1784.7099609375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1576.9100341796875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1437.02001953125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1330.8800048828125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1447.97998046875
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1260.0699462890625
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1377.3800048828125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1430.4100341796875
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1386.3699951171875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1459.1700439453125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH],-1314.5799560546875
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1804.6800537109375
C.C.C.C.C.N.O.[HH].[HH].[HH],-1155.760009765625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1428.239990234375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH],-1270.22998046875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1575.72998046875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1457.9300537109375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH],-1314.3299560546875
C.C.C.C.C.N.O.[HH].[HH].[HH],-1154.3199462890625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1464.47998046875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1612.25
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1435.8599853515625
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1782.2099609375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1583.6400146484375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1462.4100341796875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1716.280029296875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1610.9599609375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1481.4000244140625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH],-1338.6500244140625
C.C.C.C.C.N.O.[HH].[HH].[HH],-1179.8399658203125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1715.4200439453125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1322.9200439453125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH],-1178.3699951171875
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1747.9000244140625
C.C.C.C.N.N.O.[HH].[HH],-1018.4400024414062
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1455.550048828125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH],-1312.81005859375
C.C.C.C.C.N.O.[HH].[HH].[HH],-1155.4000244140625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1311.5
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH],-1166.510009765625
C.C.C.C.N.N.O.[HH].[HH],-1006.4600219726562
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1480.6600341796875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH],-1338.1800537109375
C.C.C.C.C.N.O.[HH].[HH].[HH],-1178.4000244140625
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1782.7900390625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1712.219970703125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1426.77001953125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH],-1269.4300537109375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1435.52001953125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1572.6300048828125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1321.0699462890625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH],-1177.010009765625
C.C.C.C.N.N.O.[HH].[HH],-1017.0399780273438
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1716.2900390625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1435.280029296875
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1763.22998046875
C.C.C.C.C.C.C.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-2045.81005859375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1583.219970703125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1714.1800537109375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1441.2099609375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1719.81005859375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1589.06005859375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1482.75
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH],-1339.469970703125
C.C.C.C.C.N.O.[HH].[HH].[HH],-1177.969970703125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1341.1800537109375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH],-1196.1700439453125
C.C.C.C.C.N.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1652.719970703125
C.C.C.C.N.N.O.[HH].[HH],-1033.8299560546875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1713.5699462890625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1339.81005859375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH],-1195.6500244140625
C.C.C.C.N.N.O.[HH].[HH],-1033.1300048828125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH],-1346.719970703125
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH],-1202.77001953125
C.C.C.C.N.N.O.[HH].[HH],-1040.3299560546875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1436.4100341796875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH],-1274.449951171875
C.C.C.C.C.N.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1518.02001953125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1577.47998046875
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1237.8399658203125
C.C.C.C.N.O.O.[HH].[HH].[HH],-1072.550048828125
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1380.6800537109375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1713.8599853515625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH],-1301.4599609375
C.C.C.C.C.N.O.[HH].[HH].[HH],-1143.4300537109375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1449.5899658203125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1714.6700439453125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1719.5999755859375
C.C.C.C.C.N.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1497.5799560546875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1711.4200439453125
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH],-1231.260009765625
C.C.C.C.N.O.O.[HH].[HH].[HH],-1070.27001953125
C.C.C.C.N.O.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1379.81005859375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1569.8800048828125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1620.1199951171875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1571.0899658203125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1563.5799560546875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1617.72998046875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1566.1600341796875
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1774.75
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1563.7099609375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1618.5400390625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1559.9300537109375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1614.9000244140625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1570.469970703125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1621.6199951171875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1706.43994140625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1759.3199462890625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1710.300048828125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1706.449951171875
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1748.949951171875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1760.8599853515625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1457.68994140625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1564.760009765625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1407.6600341796875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1415.2900390625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1410.1400146484375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1464.739990234375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1568.0400390625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1619.97998046875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1566.5
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1758.4100341796875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1617.239990234375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1565.3699951171875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1706.0
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1759.8900146484375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1708.8199462890625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1409.25
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1462.199951171875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1709.7099609375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1705.6300048828125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1760.4200439453125
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1512.18994140625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH],-1328.2900390625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1472.449951171875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1467.3599853515625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1606.449951171875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1612.550048828125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1723.8399658203125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1725.0
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1608.25
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1724.1600341796875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1607.5999755859375
C.C.C.C.C.N.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1512.4000244140625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1614.3399658203125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1752.280029296875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1866.8800048828125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1866.719970703125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1751.8399658203125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1471.489990234375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1572.1500244140625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1454.719970703125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1611.5400390625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1610.4200439453125
C.C.C.C.C.C.N.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1653.9000244140625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1603.18994140625
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1867.0999755859375
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1752.199951171875
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1865.5899658203125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1867.3800048828125
C.C.C.C.C.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1750.9000244140625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1440.530029296875
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1438.989990234375
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1441.8599853515625
C.C.C.C.N.N.O.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],-1581.6600341796875
